Date,Short_Sector,Group,Value
2011-09-01,Electric and Gas Utilities,Utilities,78.7
2011-09-01,Pharmaceuticals,Manufacturing,114.9
2011-09-01,Mining Growth,Mining Growth,-28
2011-09-01,Wood and Paper Products Growth,Manufacturing Growth,-6.3
2011-09-01,Chemicals Growth,Chemicals Growth,0.9
2011-09-01,Engineering and Allied Industries Growth,Aggregate Growth,12.7
2011-09-01,MIG Consumer Goods Growth,Consumer Goods Growth,-2.6
2011-09-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-3.7
2011-09-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0
2011-10-01,Mining,Mining,99
2011-10-01,Manufacturing Total,Manufacturing,85
2011-10-01,Electric and Gas Utilities,Utilities,75
2011-10-01,Pharmaceuticals,Manufacturing,109.5
2011-10-01,Mining Growth,Mining Growth,-22.7
2011-10-01,Wood and Paper Products Growth,Manufacturing Growth,-8.2
2011-10-01,Chemicals Growth,Chemicals Growth,11.7
2011-10-01,Engineering and Allied Industries Growth,Aggregate Growth,5.7
2011-10-01,MIG Consumer Goods Growth,Consumer Goods Growth,-4.8
2011-10-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-5.9
2011-10-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.4
2011-11-01,Mining,Mining,97.9
2011-11-01,Manufacturing Total,Manufacturing,85.8
2011-11-01,Electric and Gas Utilities,Utilities,73.5
2011-11-01,Pharmaceuticals,Manufacturing,110.8
2011-11-01,Mining Growth,Mining Growth,-20.1
2011-11-01,Wood and Paper Products Growth,Manufacturing Growth,-5.5
2011-11-01,Chemicals Growth,Chemicals Growth,19
2011-11-01,Engineering and Allied Industries Growth,Aggregate Growth,5.2
2011-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,-0.3
2011-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.5
2011-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1
2011-12-01,Mining,Mining,94
2011-12-01,Manufacturing Total,Manufacturing,87.1
2011-12-01,Electric and Gas Utilities,Utilities,75.6
2011-12-01,Pharmaceuticals,Manufacturing,97.5
2011-12-01,Mining Growth,Mining Growth,-19.2
2011-12-01,Wood and Paper Products Growth,Manufacturing Growth,-3.5
2011-12-01,Chemicals Growth,Chemicals Growth,40.6
2011-12-01,Engineering and Allied Industries Growth,Aggregate Growth,0.9
2011-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,-2.1
2011-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.1
2011-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.1
2012-01-01,Mining,Mining,93.6
2012-01-01,Manufacturing Total,Manufacturing,87.1
2012-01-01,Electric and Gas Utilities,Utilities,75.2
2012-01-01,Pharmaceuticals,Manufacturing,122.6
2012-01-01,Mining Growth,Mining Growth,-22.1
2012-01-01,Wood and Paper Products Growth,Manufacturing Growth,2.1
2012-01-01,Chemicals Growth,Chemicals Growth,45.8
2012-01-01,Engineering and Allied Industries Growth,Aggregate Growth,4.9
2012-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.6
2012-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,4.4
2012-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.3
2012-02-01,Mining,Mining,95.7
2012-02-01,Manufacturing Total,Manufacturing,86.6
2012-02-01,Electric and Gas Utilities,Utilities,79.8
2012-02-01,Pharmaceuticals,Manufacturing,114
2012-02-01,Mining Growth,Mining Growth,-10.8
2012-02-01,Wood and Paper Products Growth,Manufacturing Growth,9.7
2012-02-01,Chemicals Growth,Chemicals Growth,66.9
2012-02-01,Engineering and Allied Industries Growth,Aggregate Growth,-0.1
2012-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,4.5
2012-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,8.5
2012-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.1
2012-03-01,Mining,Mining,95.8
2012-03-01,Manufacturing Total,Manufacturing,87.7
2012-03-01,Electric and Gas Utilities,Utilities,72.9
2012-03-01,Pharmaceuticals,Manufacturing,116.4
2012-03-01,Mining Growth,Mining Growth,-10.2
2012-03-01,Wood and Paper Products Growth,Manufacturing Growth,2.9
2012-03-01,Chemicals Growth,Chemicals Growth,78.8
2012-03-01,Engineering and Allied Industries Growth,Aggregate Growth,-3.2
2012-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,-3.7
2012-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.2
2012-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.1
2012-04-01,Mining,Mining,91.3
2012-04-01,Manufacturing Total,Manufacturing,87.2
2012-04-01,Electric and Gas Utilities,Utilities,83
2012-04-01,Pharmaceuticals,Manufacturing,96.7
2012-04-01,Mining Growth,Mining Growth,-14.6
2012-04-01,Wood and Paper Products Growth,Manufacturing Growth,6.8
2012-04-01,Chemicals Growth,Chemicals Growth,74.1
2012-04-01,Engineering and Allied Industries Growth,Aggregate Growth,-1.5
2012-04-01,MIG Consumer Goods Growth,Consumer Goods Growth,-3.1
2012-04-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-1.7
2012-04-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.8
2012-05-01,Mining,Mining,88.6
2012-05-01,Manufacturing Total,Manufacturing,88.3
2012-05-01,Electric and Gas Utilities,Utilities,83.7
2012-05-01,Pharmaceuticals,Manufacturing,98.6
2012-05-01,Mining Growth,Mining Growth,-8.9
2012-05-01,Wood and Paper Products Growth,Manufacturing Growth,12
2012-05-01,Chemicals Growth,Chemicals Growth,55.4
2012-05-01,Engineering and Allied Industries Growth,Aggregate Growth,-1.2
2012-05-01,MIG Consumer Goods Growth,Consumer Goods Growth,-0.2
2012-05-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,2.1
2012-05-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.1
2012-06-01,Mining,Mining,92
2012-06-01,Manufacturing Total,Manufacturing,86.6
2012-06-01,Electric and Gas Utilities,Utilities,82.2
2012-06-01,Pharmaceuticals,Manufacturing,102
2012-06-01,Mining Growth,Mining Growth,-7.5
2012-06-01,Wood and Paper Products Growth,Manufacturing Growth,-4.3
2012-06-01,Chemicals Growth,Chemicals Growth,36.3
2012-06-01,Engineering and Allied Industries Growth,Aggregate Growth,-3.8
2012-06-01,MIG Consumer Goods Growth,Consumer Goods Growth,-7.7
2012-06-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-4.1
2012-06-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.1
2012-07-01,Mining,Mining,95.6
2012-07-01,Manufacturing Total,Manufacturing,88.6
2012-07-01,Electric and Gas Utilities,Utilities,80.8
2012-07-01,Pharmaceuticals,Manufacturing,103.8
2012-07-01,Mining Growth,Mining Growth,-2.7
2012-07-01,Wood and Paper Products Growth,Manufacturing Growth,7.6
2012-07-01,Chemicals Growth,Chemicals Growth,24.4
2012-07-01,Engineering and Allied Industries Growth,Aggregate Growth,1.6
2012-07-01,MIG Consumer Goods Growth,Consumer Goods Growth,0.3
2012-07-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,2.4
2012-07-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.4
2012-08-01,Mining,Mining,95.8
2012-08-01,Manufacturing Total,Manufacturing,87.5
2012-08-01,Electric and Gas Utilities,Utilities,81
2012-08-01,Pharmaceuticals,Manufacturing,106.9
2012-08-01,Mining Growth,Mining Growth,0.5
2012-08-01,Wood and Paper Products Growth,Manufacturing Growth,8
2012-08-01,Chemicals Growth,Chemicals Growth,17.5
2012-08-01,Engineering and Allied Industries Growth,Aggregate Growth,-4.3
2012-08-01,MIG Consumer Goods Growth,Consumer Goods Growth,-1.6
2012-08-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.2
2012-08-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.6
2012-09-01,Mining,Mining,75.2
2012-09-01,Manufacturing Total,Manufacturing,88
2012-09-01,Electric and Gas Utilities,Utilities,80.8
2012-09-01,Pharmaceuticals,Manufacturing,104.5
2012-09-01,Mining Growth,Mining Growth,-24.5
2012-09-01,Wood and Paper Products Growth,Manufacturing Growth,-0.6
2012-09-01,Chemicals Growth,Chemicals Growth,4.3
2012-09-01,Engineering and Allied Industries Growth,Aggregate Growth,-8.4
2012-09-01,MIG Consumer Goods Growth,Consumer Goods Growth,-3.7
2012-09-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-3.3
2012-09-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.6
2012-10-01,Mining,Mining,74.7
2012-10-01,Manufacturing Total,Manufacturing,87.8
2012-10-01,Electric and Gas Utilities,Utilities,86.9
2012-10-01,Pharmaceuticals,Manufacturing,106.2
2012-10-01,Mining Growth,Mining Growth,-24.4
2012-10-01,Wood and Paper Products Growth,Manufacturing Growth,12.3
2012-10-01,Chemicals Growth,Chemicals Growth,13.4
2012-10-01,Engineering and Allied Industries Growth,Aggregate Growth,1.4
2012-10-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.9
2012-10-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.1
2012-10-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.8
2012-11-01,Mining,Mining,81.3
2012-11-01,Manufacturing Total,Manufacturing,88.1
2012-11-01,Electric and Gas Utilities,Utilities,84.7
2012-11-01,Pharmaceuticals,Manufacturing,98.6
2012-11-01,Mining Growth,Mining Growth,-17
2012-11-01,Wood and Paper Products Growth,Manufacturing Growth,6.6
2012-11-01,Chemicals Growth,Chemicals Growth,5.7
2012-11-01,Engineering and Allied Industries Growth,Aggregate Growth,-1.4
2012-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,0
2012-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-1.7
2012-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.3
2012-12-01,Mining,Mining,81.9
2012-12-01,Manufacturing Total,Manufacturing,89.5
2012-12-01,Electric and Gas Utilities,Utilities,86.2
2012-12-01,Pharmaceuticals,Manufacturing,87.6
2012-12-01,Mining Growth,Mining Growth,-12.5
2012-12-01,Wood and Paper Products Growth,Manufacturing Growth,-2.1
2012-12-01,Chemicals Growth,Chemicals Growth,-4.9
2012-12-01,Engineering and Allied Industries Growth,Aggregate Growth,0.7
2012-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,-2
2012-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-5
2012-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.8
2013-01-01,Mining,Mining,83.2
2013-01-01,Manufacturing Total,Manufacturing,87.6
2013-01-01,Electric and Gas Utilities,Utilities,87.2
2013-01-01,Pharmaceuticals,Manufacturing,103.2
2013-01-01,Mining Growth,Mining Growth,-11.5
2013-01-01,Wood and Paper Products Growth,Manufacturing Growth,12
2013-01-01,Chemicals Growth,Chemicals Growth,-2.8
2013-01-01,Engineering and Allied Industries Growth,Aggregate Growth,2.1
2013-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,1.2
2013-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-1.3
2013-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.3
2013-02-01,Mining,Mining,78.3
2013-02-01,Manufacturing Total,Manufacturing,88.3
2013-02-01,Electric and Gas Utilities,Utilities,89.6
2013-02-01,Pharmaceuticals,Manufacturing,89.8
2013-02-01,Mining Growth,Mining Growth,-17.7
2013-02-01,Wood and Paper Products Growth,Manufacturing Growth,3.2
2013-02-01,Chemicals Growth,Chemicals Growth,-12
2013-02-01,Engineering and Allied Industries Growth,Aggregate Growth,-1
2013-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,-6.2
2013-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-7.7
2013-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.6
2013-03-01,Mining,Mining,74.9
2013-03-01,Manufacturing Total,Manufacturing,89.9
2013-03-01,Electric and Gas Utilities,Utilities,95.6
2013-03-01,Pharmaceuticals,Manufacturing,97.8
2013-03-01,Mining Growth,Mining Growth,-22.1
2013-03-01,Wood and Paper Products Growth,Manufacturing Growth,3.8
2013-03-01,Chemicals Growth,Chemicals Growth,-14.8
2013-03-01,Engineering and Allied Industries Growth,Aggregate Growth,0.6
2013-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,-2.8
2013-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-6.8
2013-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.5
2013-04-01,Mining,Mining,75.4
2013-04-01,Manufacturing Total,Manufacturing,89.4
2013-04-01,Electric and Gas Utilities,Utilities,96
2013-04-01,Pharmaceuticals,Manufacturing,104.6
2013-04-01,Mining Growth,Mining Growth,-17.3
2013-04-01,Wood and Paper Products Growth,Manufacturing Growth,13.1
2013-04-01,Chemicals Growth,Chemicals Growth,-4.6
2013-04-01,Engineering and Allied Industries Growth,Aggregate Growth,11.9
2013-04-01,MIG Consumer Goods Growth,Consumer Goods Growth,7.1
2013-04-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,4.6
2013-04-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.6
2013-05-01,Mining,Mining,77.3
2013-05-01,Manufacturing Total,Manufacturing,90.3
2013-05-01,Electric and Gas Utilities,Utilities,90.5
2013-05-01,Pharmaceuticals,Manufacturing,105.3
2013-05-01,Mining Growth,Mining Growth,-12.3
2013-05-01,Wood and Paper Products Growth,Manufacturing Growth,8.6
2013-05-01,Chemicals Growth,Chemicals Growth,13.4
2013-05-01,Engineering and Allied Industries Growth,Aggregate Growth,2.4
2013-05-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.4
2013-05-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,1.7
2013-05-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.9
2013-06-01,Mining,Mining,76.9
2013-06-01,Manufacturing Total,Manufacturing,91.9
2013-06-01,Electric and Gas Utilities,Utilities,87.2
2013-06-01,Pharmaceuticals,Manufacturing,101.7
2013-06-01,Mining Growth,Mining Growth,-17.3
2013-06-01,Wood and Paper Products Growth,Manufacturing Growth,14.7
2013-06-01,Chemicals Growth,Chemicals Growth,12.1
2013-06-01,Engineering and Allied Industries Growth,Aggregate Growth,2.6
2013-06-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.2
2013-06-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.4
2013-06-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2.6
2013-07-01,Mining,Mining,77.2
2013-07-01,Manufacturing Total,Manufacturing,92.2
2013-07-01,Electric and Gas Utilities,Utilities,85.1
2013-07-01,Pharmaceuticals,Manufacturing,102.9
2013-07-01,Mining Growth,Mining Growth,-19.1
2013-07-01,Wood and Paper Products Growth,Manufacturing Growth,13.2
2013-07-01,Chemicals Growth,Chemicals Growth,13.6
2013-07-01,Engineering and Allied Industries Growth,Aggregate Growth,8
2013-07-01,MIG Consumer Goods Growth,Consumer Goods Growth,7.6
2013-07-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.4
2013-07-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.7
2013-08-01,Mining,Mining,75.3
2013-08-01,Manufacturing Total,Manufacturing,92
2013-08-01,Electric and Gas Utilities,Utilities,82.9
2013-08-01,Pharmaceuticals,Manufacturing,94.8
2013-08-01,Mining Growth,Mining Growth,-22.7
2013-08-01,Wood and Paper Products Growth,Manufacturing Growth,5.2
2013-08-01,Chemicals Growth,Chemicals Growth,11
2013-08-01,Engineering and Allied Industries Growth,Aggregate Growth,2.3
2013-08-01,MIG Consumer Goods Growth,Consumer Goods Growth,-0.8
2013-08-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-4.1
2013-08-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2
2013-09-01,Mining,Mining,78.2
2013-09-01,Manufacturing Total,Manufacturing,93.2
2013-09-01,Electric and Gas Utilities,Utilities,84.4
2013-09-01,Pharmaceuticals,Manufacturing,108.8
2013-09-01,Mining Growth,Mining Growth,5.8
2013-09-01,Wood and Paper Products Growth,Manufacturing Growth,13.1
2013-09-01,Chemicals Growth,Chemicals Growth,18.1
2013-09-01,Engineering and Allied Industries Growth,Aggregate Growth,9.7
2013-09-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.9
2013-09-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,3.9
2013-09-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.3
2013-10-01,Mining,Mining,75.6
2013-10-01,Manufacturing Total,Manufacturing,92.9
2013-10-01,Electric and Gas Utilities,Utilities,84
2013-10-01,Pharmaceuticals,Manufacturing,106.1
2013-10-01,Mining Growth,Mining Growth,1.3
2013-10-01,Wood and Paper Products Growth,Manufacturing Growth,7.2
2013-10-01,Chemicals Growth,Chemicals Growth,13.4
2013-10-01,Engineering and Allied Industries Growth,Aggregate Growth,7.9
2013-10-01,MIG Consumer Goods Growth,Consumer Goods Growth,2
2013-10-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,1.1
2013-10-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.7
2013-11-01,Mining,Mining,74.5
2013-11-01,Manufacturing Total,Manufacturing,92.9
2013-11-01,Electric and Gas Utilities,Utilities,86
2013-11-01,Pharmaceuticals,Manufacturing,95.1
2013-11-01,Mining Growth,Mining Growth,-8.8
2013-11-01,Wood and Paper Products Growth,Manufacturing Growth,2.6
2013-11-01,Chemicals Growth,Chemicals Growth,8.5
2013-11-01,Engineering and Allied Industries Growth,Aggregate Growth,3.1
2013-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,0.7
2013-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.8
2013-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.3
2013-12-01,Mining,Mining,78.7
2013-12-01,Manufacturing Total,Manufacturing,92.9
2013-12-01,Electric and Gas Utilities,Utilities,80.8
2013-12-01,Pharmaceuticals,Manufacturing,93.1
2013-12-01,Mining Growth,Mining Growth,-3.3
2013-12-01,Wood and Paper Products Growth,Manufacturing Growth,12.5
2013-12-01,Chemicals Growth,Chemicals Growth,14.2
2013-12-01,Engineering and Allied Industries Growth,Aggregate Growth,3.7
2013-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.3
2013-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,6.5
2013-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.7
2014-01-01,Mining,Mining,75.9
2014-01-01,Manufacturing Total,Manufacturing,93.9
2014-01-01,Electric and Gas Utilities,Utilities,78.2
2014-01-01,Pharmaceuticals,Manufacturing,91.5
2014-01-01,Mining Growth,Mining Growth,-8.2
2014-01-01,Wood and Paper Products Growth,Manufacturing Growth,4.4
2014-01-01,Chemicals Growth,Chemicals Growth,20.9
2014-01-01,Engineering and Allied Industries Growth,Aggregate Growth,7.2
2014-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.6
2014-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,1.1
2014-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0
2014-02-01,Mining,Mining,79.2
2014-02-01,Manufacturing Total,Manufacturing,94.4
2014-02-01,Electric and Gas Utilities,Utilities,76.1
2014-02-01,Pharmaceuticals,Manufacturing,90.7
2014-02-01,Mining Growth,Mining Growth,1.8
2014-02-01,Wood and Paper Products Growth,Manufacturing Growth,3.5
2014-02-01,Chemicals Growth,Chemicals Growth,15.5
2014-02-01,Engineering and Allied Industries Growth,Aggregate Growth,7.5
2014-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,7.8
2014-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.7
2014-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.1
2014-03-01,Mining,Mining,78.4
2014-03-01,Manufacturing Total,Manufacturing,94
2014-03-01,Electric and Gas Utilities,Utilities,74.2
2014-03-01,Pharmaceuticals,Manufacturing,105
2014-03-01,Mining Growth,Mining Growth,3.8
2014-03-01,Wood and Paper Products Growth,Manufacturing Growth,-0.5
2014-03-01,Chemicals Growth,Chemicals Growth,16.5
2014-03-01,Engineering and Allied Industries Growth,Aggregate Growth,7.8
2014-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.8
2014-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.2
2014-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.2
2014-04-01,Mining,Mining,76.7
2014-04-01,Manufacturing Total,Manufacturing,95
2014-04-01,Electric and Gas Utilities,Utilities,74.5
2014-04-01,Pharmaceuticals,Manufacturing,96.9
2014-04-01,Mining Growth,Mining Growth,0.7
2014-04-01,Wood and Paper Products Growth,Manufacturing Growth,-3.2
2014-04-01,Chemicals Growth,Chemicals Growth,12.4
2014-04-01,Engineering and Allied Industries Growth,Aggregate Growth,1.9
2014-04-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.9
2014-04-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,4.3
2014-04-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2.6
