Date,Short_Sector,Group,Value,Region
1978-02-01,Electric Power Growth,Utilities Growth,0.26792362244130175,US
1978-02-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,5.701772052836485,US
1978-02-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,1.3408943111296925,US
1978-02-01,Natural Gas,Utilities,94.9927,US
1978-02-01,Natural Gas Growth,Utilities Growth,5.456400418749596,US
1978-02-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-3.2969731371399247,US
1978-02-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.982061104329346,US
1978-03-01,Total Index,Total,48.9358,US
1978-03-01,Total Index Growth,Total Growth,1.9287728755379208,US
1978-03-01,Total Index 3mo3my Growth,Total 3mo3my Growth,6.758627202729306,US
1978-03-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.28935332735652297,US
1978-03-01,Final Products,Products,52.8357,US
1978-03-01,Final Products Growth,Products Growth,2.3747289774675995,US
1978-03-01,Final Products 3mo3my Growth,Products 3mo3my Growth,7.957407322517773,US
1978-03-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.4095588715038234,US
1978-03-01,Consumer Goods,Consumer Goods,68.3259,US
1978-03-01,Consumer Goods Growth,Consumer Goods Growth,2.025399622216084,US
1978-03-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,5.405466296064398,US
1978-03-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.2878199190020192,US
1978-03-01,Durable Consumer Goods,Consumer Goods,50.2497,US
1978-03-01,Durable Consumer Goods Growth,Consumer Goods Growth,3.0708105824099663,US
1978-03-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,8.069431816254479,US
1978-03-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.3850852244343246,US
1978-03-01,Automotive Products,Consumer Goods,43.8551,US
1978-03-01,Automotive Products Growth,Consumer Goods Growth,4.526906887724702,US
1978-03-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,2.0982560955917773,US
1978-03-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-5.059674185030916,US
1978-03-01,Manufacturing Total,Manufacturing,44.234,US
1978-03-01,Manufacturing Total Growth,Manufacturing Growth,1.4471481320092572,US
1978-03-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,5.490309943837612,US
1978-03-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-1.033764005628579,US
1978-03-01,Durable Manufacturing,Manufacturing,26.5126,US
1978-03-01,Durable Manufacturing Growth,Manufacturing Growth,1.7582375405400086,US
1978-03-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,9.59978694716761,US
1978-03-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.26506319167716175,US
1978-03-01,Nondurable Manufacturing,Manufacturing,82.8571,US
1978-03-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.1601700098882386,US
1978-03-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,8.372746636393513,US
1978-03-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.282075403015703,US
1978-03-01,Mining,Mining,84.027,US
1978-03-01,Mining Growth,Mining Growth,5.052790818335828,US
1978-03-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-4.431566830234179,US
1978-03-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-5.54047804238178,US
1978-03-01,Electric and Gas Utilities,Utilities,55.7161,US
1978-03-01,Electric and Gas Utilities Growth,Utilities Growth,-0.1911405375581321,US
1978-03-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,1.7512540824907497,US
1978-03-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.7042014938182914,US
1978-03-01,Electric Power,Utilities,49.3485,US
1978-03-01,Electric Power Growth,Utilities Growth,0.12376363175248262,US
1978-03-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,3.734217907288184,US
1978-03-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,1.9783377160691007,US
1978-03-01,Natural Gas,Utilities,93.9827,US
1978-03-01,Natural Gas Growth,Utilities Growth,-1.0632395963058316,US
1978-03-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-4.009308293359148,US
1978-03-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.9708727325226096,US
1978-04-01,Total Index,Total,49.9074,US
1978-04-01,Total Index Growth,Total Growth,1.9854584986860324,US
1978-04-01,Total Index 3mo3my Growth,Total 3mo3my Growth,7.669804680626435,US
1978-04-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.5693299396890348,US
1978-04-01,Final Products,Products,53.444,US
1978-04-01,Final Products Growth,Products Growth,1.1513048942287218,US
1978-04-01,Final Products 3mo3my Growth,Products 3mo3my Growth,8.847779747903562,US
1978-04-01,Final Products 3mo3m Growth,Products 3mo3m Growth,2.2433471155994367,US
1978-04-01,Consumer Goods,Consumer Goods,68.7741,US
1978-04-01,Consumer Goods Growth,Consumer Goods Growth,0.6559737961739254,US
1978-04-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,6.063464640920735,US
1978-04-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.7084185391172513,US
1978-04-01,Durable Consumer Goods,Consumer Goods,51.2538,US
1978-04-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.9982208849008032,US
1978-04-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,8.913353431048133,US
1978-04-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.6984474103313385,US
1978-04-01,Automotive Products,Consumer Goods,45.8488,US
1978-04-01,Automotive Products Growth,Consumer Goods Growth,4.5461075222722025,US
1978-04-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,2.5634693734468694,US
1978-04-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,2.0991401505046747,US
1978-04-01,Manufacturing Total,Manufacturing,45.5145,US
1978-04-01,Manufacturing Total Growth,Manufacturing Growth,2.8948320296604324,US
1978-04-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,6.4233150230362135,US
1978-04-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.8494399459117563,US
1978-04-01,Durable Manufacturing,Manufacturing,26.9923,US
1978-04-01,Durable Manufacturing Growth,Manufacturing Growth,1.8093283948009689,US
1978-04-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,10.26577078517139,US
1978-04-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.4043253935883904,US
1978-04-01,Nondurable Manufacturing,Manufacturing,83.962,US
1978-04-01,Nondurable Manufacturing Growth,Manufacturing Growth,1.33350068974174,US
1978-04-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,8.784214708973636,US
1978-04-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.7257326740866663,US
1978-04-01,Mining,Mining,92.1978,US
1978-04-01,Mining Growth,Mining Growth,9.724017280159948,US
1978-04-01,Mining 3mo3my Growth,Mining 3mo3my Growth,1.0230439203882111,US
1978-04-01,Mining 3mo3m Growth,Mining 3mo3m Growth,2.947135034531323,US
1978-04-01,Electric and Gas Utilities,Utilities,54.3118,US
1978-04-01,Electric and Gas Utilities Growth,Utilities Growth,-2.5204563851382256,US
1978-04-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-0.12008423963610904,US
1978-04-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.207158003935982,US
1978-04-01,Electric Power,Utilities,48.0167,US
1978-04-01,Electric Power Growth,Utilities Growth,-2.698764906734752,US
1978-04-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.7943811861283567,US
1978-04-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.7186502232389591,US
1978-04-01,Natural Gas,Utilities,92.0988,US
1978-04-01,Natural Gas Growth,Utilities Growth,-2.004517852753751,US
1978-04-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-2.999090640848001,US
1978-04-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,2.6384632687818987,US
1978-05-01,Total Index,Total,50.1513,US
1978-05-01,Total Index Growth,Total Growth,0.4887050818115135,US
1978-05-01,Total Index 3mo3my Growth,Total 3mo3my Growth,8.531392225077683,US
1978-05-01,Total Index 3mo3m Growth,Total 3mo3m Growth,3.3117849815176292,US
1978-05-01,Final Products,Products,53.4578,US
1978-05-01,Final Products Growth,Products Growth,0.02582142055234104,US
1978-05-01,Final Products 3mo3my Growth,Products 3mo3my Growth,9.291197111065674,US
1978-05-01,Final Products 3mo3m Growth,Products 3mo3m Growth,3.3299092178138645,US
1978-05-01,Consumer Goods,Consumer Goods,68.3908,US
1978-05-01,Consumer Goods Growth,Consumer Goods Growth,-0.5573319025621637,US
1978-05-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,6.08068274622402,US
1978-05-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.4777792794118403,US
1978-05-01,Durable Consumer Goods,Consumer Goods,50.4818,US
1978-05-01,Durable Consumer Goods Growth,Consumer Goods Growth,-1.5062297819868895,US
1978-05-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,8.968783159826788,US
1978-05-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,3.7036708509231575,US
1978-05-01,Automotive Products,Consumer Goods,44.5618,US
1978-05-01,Automotive Products Growth,Consumer Goods Growth,-2.8070527472910944,US
1978-05-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,3.2127902784536033,US
1978-05-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,5.71344887885985,US
1978-05-01,Manufacturing Total,Manufacturing,45.9622,US
1978-05-01,Manufacturing Total Growth,Manufacturing Growth,0.9836425754430111,US
1978-05-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,7.72750978560186,US
1978-05-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,3.292070504028599,US
1978-05-01,Durable Manufacturing,Manufacturing,27.234,US
1978-05-01,Durable Manufacturing Growth,Manufacturing Growth,0.895440551564719,US
1978-05-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,11.256273236121704,US
1978-05-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,2.810061108769535,US
1978-05-01,Nondurable Manufacturing,Manufacturing,83.8922,US
1978-05-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.08313284581119573,US
1978-05-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,8.094522178642393,US
1978-05-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.738567608257191,US
1978-05-01,Mining,Mining,91.7721,US
1978-05-01,Mining Growth,Mining Growth,-0.4617246832353983,US
1978-05-01,Mining 3mo3my Growth,Mining 3mo3my Growth,5.095793178498242,US
1978-05-01,Mining 3mo3m Growth,Mining 3mo3m Growth,11.527081419040377,US
1978-05-01,Electric and Gas Utilities,Utilities,55.3569,US
1978-05-01,Electric and Gas Utilities Growth,Utilities Growth,1.9242595531726137,US
1978-05-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,0.7051224282516477,US
1978-05-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.1531045941037812,US
1978-05-01,Electric Power,Utilities,49.2167,US
1978-05-01,Electric Power Growth,Utilities Growth,2.499130510843117,US
1978-05-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.7423968242295631,US
1978-05-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.25191882252787456,US
1978-05-01,Natural Gas,Utilities,92.3795,US
1978-05-01,Natural Gas Growth,Utilities Growth,0.30478138694531864,US
1978-05-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,0.3778846462328733,US
1978-05-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.15393856124992222,US
1978-06-01,Total Index,Total,50.4751,US
1978-06-01,Total Index Growth,Total Growth,0.6456462743737346,US
1978-06-01,Total Index 3mo3my Growth,Total 3mo3my Growth,8.87166298297788,US
1978-06-01,Total Index 3mo3m Growth,Total 3mo3m Growth,4.03395237489701,US
1978-06-01,Final Products,Products,53.9101,US
1978-06-01,Final Products Growth,Products Growth,0.8460879422647505,US
1978-06-01,Final Products 3mo3my Growth,Products 3mo3my Growth,9.345120155138908,US
1978-06-01,Final Products 3mo3m Growth,Products 3mo3m Growth,3.4594591812510123,US
1978-06-01,Consumer Goods,Consumer Goods,68.7646,US
1978-06-01,Consumer Goods Growth,Consumer Goods Growth,0.5465647426261988,US
1978-06-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,5.9147947789788935,US
1978-06-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.362144057930937,US
1978-06-01,Durable Consumer Goods,Consumer Goods,50.7504,US
1978-06-01,Durable Consumer Goods Growth,Consumer Goods Growth,0.5320729451010031,US
1978-06-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,8.079718414080439,US
1978-06-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,4.048932735230171,US
1978-06-01,Automotive Products,Consumer Goods,44.6909,US
1978-06-01,Automotive Products Growth,Consumer Goods Growth,0.2897100206903591,US
1978-06-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,3.313489104792011,US
1978-06-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,6.834315338817576,US
1978-06-01,Manufacturing Total,Manufacturing,46.162,US
1978-06-01,Manufacturing Total Growth,Manufacturing Growth,0.4347050402287111,US
1978-06-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,8.369846695058536,US
1978-06-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,4.652932803727516,US
1978-06-01,Durable Manufacturing,Manufacturing,27.4009,US
1978-06-01,Durable Manufacturing Growth,Manufacturing Growth,0.6128368950576446,US
1978-06-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,11.3223166419139,US
1978-06-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,3.8458504761832217,US
1978-06-01,Nondurable Manufacturing,Manufacturing,84.1008,US
1978-06-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.24865243729452757,US
1978-06-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,7.181735692830338,US
1978-06-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.7470504238602302,US
1978-06-01,Mining,Mining,91.5739,US
1978-06-01,Mining Growth,Mining Growth,-0.2159697773070457,US
1978-06-01,Mining 3mo3my Growth,Mining 3mo3my Growth,7.298862189802757,US
1978-06-01,Mining 3mo3m Growth,Mining 3mo3m Growth,13.274481075685763,US
1978-06-01,Electric and Gas Utilities,Utilities,55.9292,US
1978-06-01,Electric and Gas Utilities Growth,Utilities Growth,1.0338367936065795,US
1978-06-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,2.752702877112178,US
1978-06-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.5364851334395571,US
1978-06-01,Electric Power,Utilities,50.2729,US
1978-06-01,Electric Power Growth,Utilities Growth,2.1460195421472816,US
1978-06-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,2.188825800087013,US
1978-06-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.19317715867862573,US
1978-06-01,Natural Gas,Utilities,90.3592,US
1978-06-01,Natural Gas Growth,Utilities Growth,-2.18695706298474,US
1978-06-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,4.3401160340676315,US
1978-06-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-1.5106802253764484,US
1978-07-01,Total Index,Total,50.4371,US
1978-07-01,Total Index Growth,Total Growth,-0.07528464530034418,US
1978-07-01,Total Index 3mo3my Growth,Total 3mo3my Growth,7.884390834395649,US
1978-07-01,Total Index 3mo3m Growth,Total 3mo3m Growth,2.8671528671528668,US
1978-07-01,Final Products,Products,53.8466,US
1978-07-01,Final Products Growth,Products Growth,-0.1177886889469626,US
1978-07-01,Final Products 3mo3my Growth,Products 3mo3my Growth,8.38481485141791,US
1978-07-01,Final Products 3mo3m Growth,Products 3mo3m Growth,2.1057091718400978,US
1978-07-01,Consumer Goods,Consumer Goods,68.3895,US
1978-07-01,Consumer Goods Growth,Consumer Goods Growth,-0.54548415900042,US
1978-07-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,4.938378124489451,US
1978-07-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.7229889816949608,US
1978-07-01,Durable Consumer Goods,Consumer Goods,50.8202,US
1978-07-01,Durable Consumer Goods Growth,Consumer Goods Growth,0.13753586178630872,US
1978-07-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,6.069996023745916,US
1978-07-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.1954922296000037,US
1978-07-01,Automotive Products,Consumer Goods,45.5007,US
1978-07-01,Automotive Products Growth,Consumer Goods Growth,1.8120019959320557,US
1978-07-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,1.9310819550606872,US
1978-07-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,2.3497698992174243,US
1978-07-01,Manufacturing Total,Manufacturing,46.1481,US
1978-07-01,Manufacturing Total Growth,Manufacturing Growth,-0.0301113469953651,US
1978-07-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,7.351936448586516,US
1978-07-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,3.690097224253175,US
1978-07-01,Durable Manufacturing,Manufacturing,27.5585,US
1978-07-01,Durable Manufacturing Growth,Manufacturing Growth,0.5751635895171248,US
1978-07-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,10.14973257732208,US
1978-07-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,3.310733866771254,US
1978-07-01,Nondurable Manufacturing,Manufacturing,83.3626,US
1978-07-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.877756216349912,US
1978-07-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,5.434528650833048,US
1978-07-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.7260852507997573,US
1978-07-01,Mining,Mining,92.4751,US
1978-07-01,Mining Growth,Mining Growth,0.9841232054111472,US
1978-07-01,Mining 3mo3my Growth,Mining 3mo3my Growth,5.68279349062184,US
1978-07-01,Mining 3mo3m Growth,Mining 3mo3m Growth,7.654180959937973,US
1978-07-01,Electric and Gas Utilities,Utilities,55.2117,US
1978-07-01,Electric and Gas Utilities Growth,Utilities Growth,-1.2828719166374625,US
1978-07-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,4.578395890674258,US
1978-07-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.390170195241879,US
1978-07-01,Electric Power,Utilities,49.8268,US
1978-07-01,Electric Power Growth,Utilities Growth,-0.8873568065498549,US
1978-07-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,4.237599322006447,US
1978-07-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,1.816332055257064,US
1978-07-01,Natural Gas,Utilities,88.1194,US
1978-07-01,Natural Gas Growth,Utilities Growth,-2.4787736057866883,US
1978-07-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,5.588849277740859,US
1978-07-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-3.6346630178081263,US
1978-08-01,Total Index,Total,50.6393,US
1978-08-01,Total Index Growth,Total Growth,0.4008953726522657,US
1978-08-01,Total Index 3mo3my Growth,Total 3mo3my Growth,7.157528846690964,US
1978-08-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.7161707311343477,US
