Date,Short_Sector,Group,Value
1981-09-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,3.6260089006708407
1981-09-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,2.4156530434654933
1981-10-01,Total Index,Total,50.9463
1981-10-01,Total Index Growth,Total Growth,-0.7724534453644072
1981-10-01,Total Index 3mo3my Growth,Total 3mo3my Growth,4.818549156162977
1981-10-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.09907025873178155
1981-10-01,Final Products,Products,55.9501
1981-10-01,Final Products Growth,Products Growth,-0.14759212461272764
1981-10-01,Final Products 3mo3my Growth,Products 3mo3my Growth,5.015555111322123
1981-10-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.06815873783112547
1981-10-01,Consumer Goods,Consumer Goods,65.1629
1981-10-01,Consumer Goods Growth,Consumer Goods Growth,0.4637531008092388
1981-10-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,3.086342872100567
1981-10-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.07739688642507403
1981-10-01,Durable Consumer Goods,Consumer Goods,42.2932
1981-10-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.5137421315593915
1981-10-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,8.651369544049793
1981-10-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.30394011674252
1981-10-01,Automotive Products,Consumer Goods,31.3074
1981-10-01,Automotive Products Growth,Consumer Goods Growth,1.274528198127678
1981-10-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,13.119079813394418
1981-10-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-4.408328332770239
1981-10-01,Manufacturing Total,Manufacturing,45.3002
1981-10-01,Manufacturing Total Growth,Manufacturing Growth,-1.3767999198826208
1981-10-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,4.6312160118317625
1981-10-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.2595582940079777
1981-10-01,Durable Manufacturing,Manufacturing,25.8332
1981-10-01,Durable Manufacturing Growth,Manufacturing Growth,-2.282441766339083
1981-10-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,5.480712598146531
1981-10-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.576073884928042
1981-10-01,Nondurable Manufacturing,Manufacturing,81.9878
1981-10-01,Nondurable Manufacturing Growth,Manufacturing Growth,-1.658736222677759
1981-10-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,4.371871195405053
1981-10-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.4750971041635585
1981-10-01,Mining,Mining,97.8641
1981-10-01,Mining Growth,Mining Growth,-0.6566779344438722
1981-10-01,Mining 3mo3my Growth,Mining 3mo3my Growth,5.605653937563648
1981-10-01,Mining 3mo3m Growth,Mining 3mo3m Growth,3.2051985065295607
1981-10-01,Electric and Gas Utilities,Utilities,58.1787
1981-10-01,Electric and Gas Utilities Growth,Utilities Growth,1.23246053620647
1981-10-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,3.094455880147784
1981-10-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-1.922009937367053
1981-10-01,Electric Power,Utilities,52.5431
1981-10-01,Electric Power Growth,Utilities Growth,0.7116871566631877
1981-10-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,3.3103902722119605
1981-10-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-2.6186243886717087
1981-10-01,Natural Gas,Utilities,92.5152
1981-10-01,Natural Gas Growth,Utilities Growth,2.850091438163904
1981-10-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,2.335597306004855
1981-10-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.290782289515934
1981-11-01,Total Index,Total,50.3546
1981-11-01,Total Index Growth,Total Growth,-1.1614189843030864
1981-11-01,Total Index 3mo3my Growth,Total 3mo3my Growth,4.568740041075636
1981-11-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-1.2443778498931302
1981-11-01,Final Products,Products,55.6417
1981-11-01,Final Products Growth,Products Growth,-0.5512054491412899
1981-11-01,Final Products 3mo3my Growth,Products 3mo3my Growth,4.8720823437848
1981-11-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.28334173106747684
1981-11-01,Consumer Goods,Consumer Goods,65.0415
1981-11-01,Consumer Goods Growth,Consumer Goods Growth,-0.18630232847217654
1981-11-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,3.0080778327729485
1981-11-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.21224525709351294
1981-11-01,Durable Consumer Goods,Consumer Goods,41.5528
1981-11-01,Durable Consumer Goods Growth,Consumer Goods Growth,-1.750636036053077
1981-11-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,7.303684706641644
1981-11-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-3.4749966770201146
1981-11-01,Automotive Products,Consumer Goods,30.4072
1981-11-01,Automotive Products Growth,Consumer Goods Growth,-2.8753585414311056
1981-11-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,10.475281769932622
1981-11-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-5.921210994750048
1981-11-01,Manufacturing Total,Manufacturing,44.5031
1981-11-01,Manufacturing Total Growth,Manufacturing Growth,-1.7595948803757921
1981-11-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,4.297824079125534
1981-11-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-2.167600165197159
1981-11-01,Durable Manufacturing,Manufacturing,25.0922
1981-11-01,Durable Manufacturing Growth,Manufacturing Growth,-2.868401901429185
1981-11-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,5.001845899930513
1981-11-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-3.4298011723938204
1981-11-01,Nondurable Manufacturing,Manufacturing,80.8207
1981-11-01,Nondurable Manufacturing Growth,Manufacturing Growth,-1.4235044726166435
1981-11-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,3.711299293886272
1981-11-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-2.329375394762334
1981-11-01,Mining,Mining,97.0047
1981-11-01,Mining Growth,Mining Growth,-0.8781565456587148
1981-11-01,Mining 3mo3my Growth,Mining 3mo3my Growth,6.231942675701219
1981-11-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.09051727660825959
1981-11-01,Electric and Gas Utilities,Utilities,57.6651
1981-11-01,Electric and Gas Utilities Growth,Utilities Growth,-0.8827973124184596
1981-11-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,1.2629664989021405
1981-11-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-2.3234738659207888
1981-11-01,Electric Power,Utilities,52.5905
1981-11-01,Electric Power Growth,Utilities Growth,0.0902116548128884
1981-11-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,1.343904176926336
1981-11-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-2.855205497724933
1981-11-01,Natural Gas,Utilities,88.9786
1981-11-01,Natural Gas Growth,Utilities Growth,-3.822723184946897
1981-11-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,0.9618038275767793
1981-11-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-0.63391134685572
1981-12-01,Total Index,Total,49.8086
1981-12-01,Total Index Growth,Total Growth,-1.0843100729625466
1981-12-01,Total Index 3mo3my Growth,Total 3mo3my Growth,3.0802058200159577
1981-12-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-2.2506172831520233
1981-12-01,Final Products,Products,55.1773
1981-12-01,Final Products Growth,Products Growth,-0.8346258291892505
1981-12-01,Final Products 3mo3my Growth,Products 3mo3my Growth,3.719351099081525
1981-12-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.93440678237946
1981-12-01,Consumer Goods,Consumer Goods,64.3745
1981-12-01,Consumer Goods Growth,Consumer Goods Growth,-1.0254991044179484
1981-12-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,2.280696866748899
1981-12-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.46819803349665845
1981-12-01,Durable Consumer Goods,Consumer Goods,39.762
1981-12-01,Durable Consumer Goods Growth,Consumer Goods Growth,-4.309697541441249
1981-12-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,3.098596248321406
1981-12-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-4.805545565234393
1981-12-01,Automotive Products,Consumer Goods,29.2344
1981-12-01,Automotive Products Growth,Consumer Goods Growth,-3.8569812412849513
1981-12-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,5.204285950591037
1981-12-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-5.648691827292174
1981-12-01,Manufacturing Total,Manufacturing,43.91
1981-12-01,Manufacturing Total Growth,Manufacturing Growth,-1.3327161478638772
1981-12-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,2.4883725208252105
1981-12-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-3.5188660661908733
1981-12-01,Durable Manufacturing,Manufacturing,24.4163
1981-12-01,Durable Manufacturing Growth,Manufacturing Growth,-2.693665760674624
1981-12-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,2.31750575811569
1981-12-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-5.584949071660561
1981-12-01,Nondurable Manufacturing,Manufacturing,78.2568
1981-12-01,Nondurable Manufacturing Growth,Manufacturing Growth,-3.172330850883509
1981-12-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,1.0327274129384056
1981-12-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-4.075412115296384
1981-12-01,Mining,Mining,96.9309
1981-12-01,Mining Growth,Mining Growth,-0.07607878793501888
1981-12-01,Mining 3mo3my Growth,Mining 3mo3my Growth,6.27647354048162
1981-12-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-1.5572060165544688
1981-12-01,Electric and Gas Utilities,Utilities,58.7891
1981-12-01,Electric and Gas Utilities Growth,Utilities Growth,1.9491859027383818
1981-12-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,0.1768539838898242
1981-12-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.3540018932596367
1981-12-01,Electric Power,Utilities,53.3
1981-12-01,Electric Power Growth,Utilities Growth,1.3491029748718741
1981-12-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-0.010413373042983398
1981-12-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.6584994839600955
1981-12-01,Natural Gas,Utilities,92.4119
1981-12-01,Natural Gas Growth,Utilities Growth,3.85856824000379
1981-12-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,0.7629720889800629
1981-12-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.6174676223474229
1982-01-01,Total Index,Total,48.7877
1982-01-01,Total Index Growth,Total Growth,-2.0496460450604825
1982-01-01,Total Index 3mo3my Growth,Total 3mo3my Growth,0.5138015851325228
1982-01-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-3.202895772341363
1982-01-01,Final Products,Products,53.8503
1982-01-01,Final Products Growth,Products Growth,-2.4049745094450126
1982-01-01,Final Products 3mo3my Growth,Products 3mo3my Growth,1.4664543710187106
1982-01-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-2.04360734708785
1982-01-01,Consumer Goods,Consumer Goods,63.1923
1982-01-01,Consumer Goods Growth,Consumer Goods Growth,-1.8364414480889102
1982-01-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.5503406087366214
1982-01-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.3957076728853934
1982-01-01,Durable Consumer Goods,Consumer Goods,38.6305
1982-01-01,Durable Consumer Goods Growth,Consumer Goods Growth,-2.8456818067501666
1982-01-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-2.3170378140310754
1982-01-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-6.5283850791793
1982-01-01,Automotive Products,Consumer Goods,28.3078
1982-01-01,Automotive Products Growth,Consumer Goods Growth,-3.1695536764907106
1982-01-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-2.117917829685134
1982-01-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-7.211102248893287
1982-01-01,Manufacturing Total,Manufacturing,43.1652
1982-01-01,Manufacturing Total Growth,Manufacturing Growth,-1.696196766112501
1982-01-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-0.38957430717321273
1982-01-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-4.327704024279755
1982-01-01,Durable Manufacturing,Manufacturing,23.6872
1982-01-01,Durable Manufacturing Growth,Manufacturing Growth,-2.9861199280808326
1982-01-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-2.7803530396206755
1982-01-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-7.322579419845798
1982-01-01,Nondurable Manufacturing,Manufacturing,78.1613
1982-01-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.122034123552206
1982-01-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-2.006999653445718
1982-01-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-4.739135532594629
1982-01-01,Mining,Mining,95.8092
1982-01-01,Mining Growth,Mining Growth,-1.1572161199369768
1982-01-01,Mining 3mo3my Growth,Mining 3mo3my Growth,5.635629832985134
1982-01-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-1.944262731145796
1982-01-01,Electric and Gas Utilities,Utilities,58.7033
1982-01-01,Electric and Gas Utilities Growth,Utilities Growth,-0.14594542185540904
1982-01-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,0.14018453819426568
1982-01-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.6987382583054869
1982-01-01,Electric Power,Utilities,53.5315
1982-01-01,Electric Power Growth,Utilities Growth,0.434333958724209
1982-01-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.41451488657056057
1982-01-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,1.07803808860798
1982-01-01,Natural Gas,Utilities,90.6214
1982-01-01,Natural Gas Growth,Utilities Growth,-1.937521033546552
1982-01-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-0.7040214937185207
1982-01-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-0.44570557300323
1982-02-01,Total Index,Total,49.7839
1982-02-01,Total Index Growth,Total Growth,2.041908103886847
1982-02-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-1.385440315608688
1982-02-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-2.7931694572593146
1982-02-01,Final Products,Products,55.4509
1982-02-01,Final Products Growth,Products Growth,2.9723139889657135
1982-02-01,Final Products 3mo3my Growth,Products 3mo3my Growth,0.15521520658421384
1982-02-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-1.8768724876897624
1982-02-01,Consumer Goods,Consumer Goods,64.9671
1982-02-01,Consumer Goods Growth,Consumer Goods Growth,2.8085700314753437
1982-02-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.1998243826178192
1982-02-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.2983264681531437
1982-02-01,Durable Consumer Goods,Consumer Goods,40.0764
1982-02-01,Durable Consumer Goods Growth,Consumer Goods Growth,3.742897451495586
1982-02-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-6.243005949790037
1982-02-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-6.24315434924374
1982-02-01,Automotive Products,Consumer Goods,28.9848
1982-02-01,Automotive Products Growth,Consumer Goods Growth,2.391566988603855
1982-02-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-8.681808443610938
1982-02-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-6.586561298959282
1982-02-01,Manufacturing Total,Manufacturing,43.6479
1982-02-01,Manufacturing Total Growth,Manufacturing Growth,1.1182619332239963
1982-02-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-2.865373798199289
1982-02-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-3.6930539378307703
1982-02-01,Durable Manufacturing,Manufacturing,24.0614
1982-02-01,Durable Manufacturing Growth,Manufacturing Growth,1.5797561552230777
1982-02-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-7.039933015586774
1982-02-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-6.7178976758615505
1982-02-01,Nondurable Manufacturing,Manufacturing,80.4423
1982-02-01,Nondurable Manufacturing Growth,Manufacturing Growth,2.9183240299227364
1982-02-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.6242760948651864
1982-02-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-3.7853726066215065
1982-02-01,Mining,Mining,96.8283
1982-02-01,Mining Growth,Mining Growth,1.0636765571573337
1982-02-01,Mining 3mo3my Growth,Mining 3mo3my Growth,4.386363980467256
1982-02-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-1.2991351142784824
1982-02-01,Electric and Gas Utilities,Utilities,57.0807
1982-02-01,Electric and Gas Utilities Growth,Utilities Growth,-2.7640694816134626
1982-02-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-0.478302237987005
1982-02-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.7263686414615611
1982-02-01,Electric Power,Utilities,52.4952
1982-02-01,Electric Power Growth,Utilities Growth,-1.9358695347599153
1982-02-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.8746704553224793
1982-02-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,1.2849527098243385
1982-02-01,Natural Gas,Utilities,85.73
1982-02-01,Natural Gas Growth,Utilities Growth,-5.3976213124052315
1982-02-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-4.620334967453632
1982-02-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-0.9880443684233908
1982-03-01,Total Index,Total,49.4477
1982-03-01,Total Index Growth,Total Growth,-0.6753187275404415
1982-03-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-2.787723953134047
1982-03-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-2.0450070975021495
1982-03-01,Final Products,Products,55.0434
1982-03-01,Final Products Growth,Products Growth,-0.7348843751859735
1982-03-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.7562339633169657
1982-03-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-1.453806490530929
1982-03-01,Consumer Goods,Consumer Goods,64.6031
1982-03-01,Consumer Goods Growth,Consumer Goods Growth,-0.5602835896938663
1982-03-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.47608328178905257
1982-03-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.9335030673932154
1982-03-01,Durable Consumer Goods,Consumer Goods,39.9212
1982-03-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.3872603327644164
1982-03-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-6.990377430829698
